Date,Year,Month,Mdate,Weekday_End,Day,Hour,Town_Hall-West,Collins Place-South,Australia on Collins,Bourke Street Mall-South,Bourke Street Mall-North,Melbourne Central,Flagstaff Station,State Library,Collins Place-North,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Birrarung Marr,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge
1/4/2012,2012,4,1,20,1,11,2868,369,1648,1761,1757,1728,135,1395,191,630,196,2424,2002,263,426,5273,1955,389
1/4/2012,2012,4,1,20,1,12,3304,385,1636,2259,2286,2619,114,1994,169,255,219,1311,718,363,480,4348,2101,509
1/4/2012,2012,4,1,20,1,13,3380,358,1414,2603,2665,2446,112,1739,158,178,253,1072,805,211,525,2169,1756,457
1/4/2012,2012,4,1,20,1,14,3285,387,1457,2890,2782,2225,67,1722,198,168,183,912,753,234,1751,1789,1798,542
1/4/2012,2012,4,1,20,1,15,3169,326,1321,2709,2617,2387,79,1562,191,175,165,814,661,257,1434,1649,1745,519
1/4/2012,2012,4,1,20,1,16,3031,333,1180,2380,2500,2179,94,1587,182,195,192,1072,679,318,439,1629,1715,521
1/4/2012,2012,4,1,20,1,17,2671,314,684,1578,1773,2144,78,1497,142,142,143,546,275,163,265,1412,1649,524
1/4/2012,2012,4,1,20,1,18,2118,280,383,805,990,1957,56,1072,150,119,212,438,234,122,161,1088,1056,413
1/4/2012,2012,4,1,20,1,19,1944,249,374,537,498,1670,34,861,101,86,139,238,143,65,102,892,1063,332
1/4/2012,2012,4,1,20,1,20,1629,150,339,409,313,1365,33,700,92,85,126,212,94,38,63,685,725,290
1/4/2012,2012,4,1,20,1,21,891,131,195,283,229,1017,24,552,63,46,92,124,52,36,24,746,633,197
1/4/2012,2012,4,1,20,1,22,1170,85,195,173,132,617,15,313,65,29,49,100,34,16,40,479,428,169
1/4/2012,2012,4,1,20,1,23,585,39,45,107,64,301,14,148,33,12,23,30,10,13,34,181,333,153
2/4/2012,2012,4,2,10,2,0,515,21,20,25,39,172,9,73,16,6,11,11,6,4,12,255,121,43
2/4/2012,2012,4,2,10,2,1,302,11,20,11,15,52,4,48,1,5,0,3,0,1,1,39,70,18
2/4/2012,2012,4,2,10,2,2,274,6,8,15,12,39,4,24,6,1,1,7,3,0,8,22,35,11
2/4/2012,2012,4,2,10,2,3,82,9,7,14,4,26,1,6,5,2,1,2,9,0,43,23,17,8
2/4/2012,2012,4,2,10,2,4,61,20,6,169,8,33,5,14,0,3,8,3,1,1,15,32,45,24
2/4/2012,2012,4,2,10,2,5,97,66,22,23,26,53,73,20,24,42,25,11,7,17,15,67,134,38
2/4/2012,2012,4,2,10,2,6,269,228,120,71,53,112,605,67,194,565,172,132,7,142,70,339,502,184
2/4/2012,2012,4,2,10,2,7,787,800,401,319,212,317,2087,294,746,1407,474,247,49,337,350,813,1532,462
2/4/2012,2012,4,2,10,2,8,1888,2060,1089,877,654,944,5734,881,1852,2730,975,288,85,515,477,1697,3757,1046
2/4/2012,2012,4,2,10,2,9,2088,1117,1093,906,1002,1096,2169,848,875,1037,413,206,53,171,197,986,1484,389
2/4/2012,2012,4,2,10,2,10,2159,738,1430,1371,1305,1438,860,974,510,347,337,192,50,123,170,920,1146,307
2/4/2012,2012,4,2,10,2,11,2769,706,1784,2164,1940,1891,716,1342,467,385,349,254,117,166,314,1162,1238,308
2/4/2012,2012,4,2,10,2,12,4131,1869,2908,3535,3300,3133,1198,2159,796,1084,541,413,179,521,430,1447,2261,562
2/4/2012,2012,4,2,10,2,13,4867,1649,3300,4011,3904,3251,1561,2567,1013,903,462,388,197,511,579,1578,2306,488
2/4/2012,2012,4,2,10,2,14,4115,788,2066,2938,2787,2660,924,1864,512,518,325,368,211,182,435,1389,1757,432
2/4/2012,2012,4,2,10,2,15,3838,679,1805,2774,2419,2797,1094,2032,579,595,316,322,151,174,320,1502,1838,519
2/4/2012,2012,4,2,10,2,16,3710,792,1572,2401,2180,2605,2111,1972,989,1187,480,271,134,256,300,1642,2328,638
2/4/2012,2012,4,2,10,2,17,3922,1433,1391,2361,2349,2792,4210,2439,1713,2444,1049,376,137,579,586,2506,4072,1216
2/4/2012,2012,4,2,10,2,18,2631,900,762,1166,1650,2311,1451,1611,752,967,622,501,137,395,456,1576,2335,760
2/4/2012,2012,4,2,10,2,19,1829,431,443,553,772,1728,481,1111,267,275,298,257,91,144,162,823,1183,364
2/4/2012,2012,4,2,10,2,20,1261,309,281,392,482,1466,223,1006,123,135,132,211,83,63,138,807,815,312
2/4/2012,2012,4,2,10,2,21,985,201,250,256,289,1101,121,665,89,54,126,171,79,32,68,658,803,231
2/4/2012,2012,4,2,10,2,22,578,168,163,169,152,613,56,325,85,21,42,51,21,20,14,384,480,127
2/4/2012,2012,4,2,10,2,23,391,100,53,97,88,352,38,147,33,15,28,29,13,8,46,316,352,144
3/4/2012,2012,4,3,10,3,0,172,32,15,50,42,132,18,71,14,3,0,18,9,2,6,126,136,30
3/4/2012,2012,4,3,10,3,1,69,8,8,15,16,74,6,19,7,2,5,8,12,4,9,30,58,28
3/4/2012,2012,4,3,10,3,2,37,17,11,87,6,30,0,33,2,4,0,6,6,2,0,21,28,11
3/4/2012,2012,4,3,10,3,3,31,6,5,8,4,27,2,26,3,1,2,6,2,3,6,21,31,12
3/4/2012,2012,4,3,10,3,4,34,15,10,2,6,21,2,6,5,1,9,10,6,3,23,34,56,24
3/4/2012,2012,4,3,10,3,5,76,46,34,22,13,40,77,23,28,41,36,15,9,26,40,70,106,47
3/4/2012,2012,4,3,10,3,6,259,234,91,101,82,144,617,103,186,583,178,156,30,141,114,349,574,196
3/4/2012,2012,4,3,10,3,7,771,837,437,345,264,352,2305,267,822,1374,471,310,56,348,366,814,1653,481
3/4/2012,2012,4,3,10,3,8,1819,1973,1140,883,657,865,5123,840,1922,2737,913,302,79,481,417,1626,3492,1029
3/4/2012,2012,4,3,10,3,9,1903,1099,988,1049,802,1051,2191,769,911,1012,450,169,49,169,249,917,1670,398
3/4/2012,2012,4,3,10,3,10,2230,645,1404,1443,1164,1250,944,875,611,408,295,195,54,131,195,969,1113,299
3/4/2012,2012,4,3,10,3,11,2509,596,1657,2058,1733,1901,826,1358,521,389,310,277,121,155,139,1130,1307,347
3/4/2012,2012,4,3,10,3,12,4058,1732,2792,3981,3294,2891,1271,2340,934,1149,587,501,257,529,503,1535,2232,562
3/4/2012,2012,4,3,10,3,13,4977,1726,3070,4534,3649,3379,1521,2692,974,1001,521,470,216,477,493,1621,2410,557
3/4/2012,2012,4,3,10,3,14,4164,793,2027,3263,2630,2800,1036,1932,620,500,246,325,166,173,396,1278,1834,464
3/4/2012,2012,4,3,10,3,15,3957,709,1968,2963,2452,2618,975,2055,663,659,248,382,203,164,441,1540,1901,519
3/4/2012,2012,4,3,10,3,16,3812,869,1352,2750,2383,2567,2113,2047,1087,1233,492,267,93,277,363,1650,2498,715
3/4/2012,2012,4,3,10,3,17,3756,1364,1683,2697,2401,2781,3849,2448,1759,2331,949,389,137,583,632,2734,4043,1241
3/4/2012,2012,4,3,10,3,18,3184,908,829,1494,1659,2731,1666,1982,810,913,610,521,137,410,552,1614,2643,897
3/4/2012,2012,4,3,10,3,19,2314,481,530,749,826,2203,495,1404,287,376,289,265,113,144,570,1178,1316,419
3/4/2012,2012,4,3,10,3,20,1846,381,339,532,450,1863,250,994,153,141,121,227,119,71,131,1160,961,331
3/4/2012,2012,4,3,10,3,21,1556,258,286,334,337,1427,146,672,107,84,123,249,93,51,77,844,864,297
3/4/2012,2012,4,3,10,3,22,1082,216,256,297,272,947,77,433,76,40,67,133,33,30,535,646,651,206
3/4/2012,2012,4,3,10,3,23,914,118,101,177,117,624,34,293,63,14,11,45,15,10,29,500,448,151
4/4/2012,2012,4,4,10,4,0,415,53,38,66,47,255,26,88,17,19,9,7,6,6,16,202,189,56
4/4/2012,2012,4,4,10,4,1,226,20,27,42,31,103,8,44,12,4,3,5,1,0,4,77,79,44
4/4/2012,2012,4,4,10,4,2,186,17,10,14,18,60,9,29,1,6,4,6,4,3,20,39,40,15
4/4/2012,2012,4,4,10,4,3,38,19,8,9,8,25,5,18,6,0,2,2,1,0,6,33,18,6
4/4/2012,2012,4,4,10,4,4,38,22,10,27,8,39,4,21,8,1,6,0,2,0,54,35,48,36
4/4/2012,2012,4,4,10,4,5,80,48,24,19,19,55,78,21,24,56,30,13,8,27,27,78,116,43
4/4/2012,2012,4,4,10,4,6,254,234,88,103,61,141,648,76,190,546,169,129,23,140,99,301,528,184
4/4/2012,2012,4,4,10,4,7,802,811,400,365,234,321,2277,252,832,1283,517,305,45,322,372,821,1498,469
4/4/2012,2012,4,4,10,4,8,1773,1972,908,852,673,909,4980,838,1746,2804,933,273,64,530,497,1621,3549,965
4/4/2012,2012,4,4,10,4,9,1878,1158,1028,1133,856,959,2168,709,884,972,453,197,65,202,218,983,1638,408
4/4/2012,2012,4,4,10,4,10,2032,732,1394,1591,1320,1358,884,1022,660,430,286,231,76,187,210,1089,1051,286
4/4/2012,2012,4,4,10,4,11,2759,696,1742,2452,1946,1947,754,1452,556,459,275,261,156,245,296,1061,1254,391
4/4/2012,2012,4,4,10,4,12,4083,1692,2971,4108,3529,3112,1190,2375,857,1209,539,505,252,531,494,1722,2461,557
4/4/2012,2012,4,4,10,4,13,5069,1615,2994,4777,4084,3415,1488,2512,1004,981,518,521,253,455,446,1560,2375,538
4/4/2012,2012,4,4,10,4,14,4308,930,2029,3734,2858,3046,951,2049,650,498,279,412,171,220,462,1516,1932,489
4/4/2012,2012,4,4,10,4,15,4178,755,1686,3215,2684,2812,1085,2041,623,641,341,345,170,218,387,1492,2011,561
4/4/2012,2012,4,4,10,4,16,3859,790,1431,3140,2473,2696,2079,2011,975,1236,496,329,131,287,404,1674,2547,759
4/4/2012,2012,4,4,10,4,17,4297,1372,1511,2952,2701,2997,3676,2414,1615,2282,946,421,149,634,831,2452,4172,1236
4/4/2012,2012,4,4,10,4,18,3391,916,889,1752,2163,2749,1568,1766,861,959,700,466,145,374,773,1909,2316,758
4/4/2012,2012,4,4,10,4,19,2306,434,459,895,973,2250,482,1461,355,267,319,346,128,141,227,1203,1486,438
4/4/2012,2012,4,4,10,4,20,1820,304,311,554,591,1870,274,1154,171,130,159,259,115,62,132,941,972,367
4/4/2012,2012,4,4,10,4,21,1624,232,287,424,384,1499,132,871,130,108,134,223,108,55,297,1247,985,308
4/4/2012,2012,4,4,10,4,22,1122,193,216,268,204,1086,98,474,124,55,77,121,28,19,198,550,660,257
4/4/2012,2012,4,4,10,4,23,891,133,153,175,173,659,70,339,58,41,95,81,26,13,34,405,503,171
5/4/2012,2012,4,5,10,5,0,472,37,50,97,90,259,28,148,21,15,15,7,4,1,21,266,167,73
5/4/2012,2012,4,5,10,5,1,317,30,34,45,42,175,14,37,12,7,20,3,2,7,0,37,58,21
5/4/2012,2012,4,5,10,5,2,205,12,30,19,18,48,11,33,2,10,4,2,2,0,0,31,33,17
5/4/2012,2012,4,5,10,5,3,121,11,15,82,14,37,0,27,0,2,3,2,0,0,2,31,32,13
5/4/2012,2012,4,5,10,5,4,50,17,9,9,12,29,2,17,5,2,1,0,0,3,30,33,48,31
5/4/2012,2012,4,5,10,5,5,73,57,15,21,21,58,64,27,31,51,30,18,12,23,18,76,139,60
5/4/2012,2012,4,5,10,5,6,237,204,64,92,34,128,529,52,203,459,182,134,26,139,72,303,488,189
5/4/2012,2012,4,5,10,5,7,770,767,373,352,215,307,2072,259,782,1260,478,292,38,284,262,798,1521,418
5/4/2012,2012,4,5,10,5,8,1721,1751,906,872,651,724,4947,710,1807,2437,955,282,61,456,413,1454,3410,900
5/4/2012,2012,4,5,10,5,9,1825,1137,1089,1086,813,909,2051,641,1004,1004,430,206,53,162,217,915,1569,381
5/4/2012,2012,4,5,10,5,10,1984,760,1357,1685,1224,1191,925,801,618,397,324,258,100,123,275,933,1053,251
5/4/2012,2012,4,5,10,5,11,2661,687,1673,2383,1940,1604,819,1196,627,380,275,251,110,148,222,1081,1244,320
5/4/2012,2012,4,5,10,5,12,3900,1509,2790,3853,3260,2868,1319,1880,928,1068,597,485,225,526,458,1560,2413,582
5/4/2012,2012,4,5,10,5,13,4804,1631,3112,4467,3899,3009,1395,2024,984,1048,565,542,254,498,513,1522,2526,546
5/4/2012,2012,4,5,10,5,14,4241,936,2245,3505,2963,2662,939,1709,585,575,351,421,200,264,283,1485,2078,505
5/4/2012,2012,4,5,10,5,15,4147,792,1851,3410,2719,2774,1212,1798,809,742,426,371,150,229,292,1552,1947,547
5/4/2012,2012,4,5,10,5,16,3847,948,1810,3611,2753,2692,2194,2060,1157,1424,649,449,176,366,398,1776,2875,764
5/4/2012,2012,4,5,10,5,17,4450,1239,1791,3516,3087,3223,2892,2346,1350,1697,773,445,164,540,622,2378,3875,1040
5/4/2012,2012,4,5,10,5,18,3967,620,1099,2646,2492,3316,1071,2159,587,558,392,354,158,301,945,1816,2454,729
5/4/2012,2012,4,5,10,5,19,2916,384,565,1556,1792,3121,435,1721,235,253,199,366,135,99,651,1251,1566,509
5/4/2012,2012,4,5,10,5,20,2576,336,406,967,1335,2829,233,1585,165,127,160,344,177,88,146,1154,1252,440
5/4/2012,2012,4,5,10,5,21,2477,233,464,795,830,2356,228,1312,177,118,109,228,101,54,768,1331,1222,356
5/4/2012,2012,4,5,10,5,22,1790,218,275,605,604,1935,147,1102,107,86,120,181,46,38,196,908,1152,352
5/4/2012,2012,4,5,10,5,23,1889,219,256,487,430,1608,78,802,134,60,54,75,27,25,341,1045,949,341
6/4/2012,2012,4,6,10,6,0,1329,145,186,398,252,1048,48,426,63,58,49,70,20,11,59,548,593,224
6/4/2012,2012,4,6,10,6,1,964,103,168,344,256,684,42,306,75,23,39,27,21,8,42,427,249,91
6/4/2012,2012,4,6,10,6,2,561,55,122,226,157,463,32,206,33,7,14,17,9,8,11,358,170,72
6/4/2012,2012,4,6,10,6,3,421,35,88,218,146,324,21,146,6,4,9,8,6,5,4,279,128,85
6/4/2012,2012,4,6,10,6,4,309,18,78,108,104,138,14,72,18,13,10,25,3,1,10,158,119,67
6/4/2012,2012,4,6,10,6,5,183,17,54,77,52,88,10,38,12,9,4,23,4,4,12,118,80,35
6/4/2012,2012,4,6,10,6,6,159,23,62,66,20,63,6,29,10,18,14,10,9,4,22,120,65,57
6/4/2012,2012,4,6,10,6,7,219,33,86,79,57,193,17,52,17,40,26,45,19,49,147,210,182,96
6/4/2012,2012,4,6,10,6,8,374,89,157,194,82,246,21,131,71,57,30,107,70,93,149,354,244,90
6/4/2012,2012,4,6,10,6,9,638,149,278,313,205,447,30,174,67,67,115,218,75,114,183,440,411,160
6/4/2012,2012,4,6,10,6,10,1023,142,420,612,540,933,67,770,109,179,135,466,185,183,290,772,688,254
6/4/2012,2012,4,6,10,6,11,1474,673,531,861,720,1453,55,616,132,143,269,657,353,214,351,1149,840,334
6/4/2012,2012,4,6,10,6,12,2392,203,595,1163,1072,2058,80,895,106,123,263,673,385,219,520,1402,1032,330
6/4/2012,2012,4,6,10,6,13,2451,143,569,1246,1383,2445,82,1108,108,116,347,884,423,165,414,1576,1119,334
6/4/2012,2012,4,6,10,6,14,2648,246,556,1233,1221,2646,69,982,110,178,298,895,513,161,406,1546,1032,432
6/4/2012,2012,4,6,10,6,15,2661,231,558,1418,1375,2535,63,1158,122,109,242,862,417,163,493,1820,1355,459
6/4/2012,2012,4,6,10,6,16,2423,284,488,953,878,2430,87,1094,105,85,175,677,395,146,362,1871,1362,465
6/4/2012,2012,4,6,10,6,17,2234,215,458,732,696,2359,69,1097,99,100,128,600,315,116,537,1623,1264,486
6/4/2012,2012,4,6,10,6,18,2360,239,538,687,604,2385,81,994,118,124,131,543,242,71,453,1695,1275,484
6/4/2012,2012,4,6,10,6,19,1962,137,409,555,533,2038,33,849,142,70,97,225,137,32,153,1290,1111,307
6/4/2012,2012,4,6,10,6,20,1811,170,442,471,441,2106,39,862,63,67,114,117,46,28,29,922,819,282
6/4/2012,2012,4,6,10,6,21,1797,121,360,431,335,1701,26,762,103,46,49,68,18,20,27,917,752,256
6/4/2012,2012,4,6,10,6,22,1189,97,263,289,224,1170,34,594,62,30,59,73,8,8,82,668,688,234
6/4/2012,2012,4,6,10,6,23,1296,81,201,279,187,1087,25,343,71,36,17,46,14,14,228,639,552,247
7/4/2012,2012,4,7,20,7,0,686,33,84,158,129,496,12,223,27,19,16,9,11,5,15,291,249,110
7/4/2012,2012,4,7,20,7,1,417,36,51,97,49,247,13,115,2,13,14,13,3,3,0,152,181,56
7/4/2012,2012,4,7,20,7,2,332,22,39,85,41,216,10,119,10,0,21,8,5,5,3,65,61,46
7/4/2012,2012,4,7,20,7,3,331,5,29,78,32,147,7,85,4,1,12,7,3,1,4,91,71,55
7/4/2012,2012,4,7,20,7,4,170,11,18,40,37,78,5,40,11,4,7,8,4,0,9,56,108,63
7/4/2012,2012,4,7,20,7,5,62,17,25,30,27,66,6,14,7,5,9,11,4,3,32,46,82,45
7/4/2012,2012,4,7,20,7,6,97,30,30,43,26,56,7,22,23,19,15,10,5,13,17,95,88,40
7/4/2012,2012,4,7,20,7,7,217,48,76,97,79,213,20,107,29,31,40,44,19,41,55,176,189,66
7/4/2012,2012,4,7,20,7,8,430,85,228,329,239,314,39,122,48,58,54,80,40,75,114,304,341,144
7/4/2012,2012,4,7,20,7,9,1150,186,781,916,692,565,50,330,118,98,93,158,82,107,158,706,621,216
7/4/2012,2012,4,7,20,7,10,1808,280,1205,1795,1504,956,65,661,179,83,111,238,167,145,274,1062,1060,380
7/4/2012,2012,4,7,20,7,11,2500,301,1696,2732,2343,1508,64,1030,187,97,152,362,188,164,326,1398,1393,388
7/4/2012,2012,4,7,20,7,12,3394,267,1848,3562,2920,2225,84,1492,185,102,243,899,400,210,490,1935,1430,435
7/4/2012,2012,4,7,20,7,13,3725,291,2096,3669,3329,2601,65,1613,147,141,201,1232,431,280,482,2012,1759,580
7/4/2012,2012,4,7,20,7,14,3729,273,2026,4106,3546,2628,84,1901,169,69,115,489,305,200,472,1943,1800,530
7/4/2012,2012,4,7,20,7,15,3783,283,1842,4282,3499,2981,62,1898,137,109,94,481,329,181,503,2078,1873,539
7/4/2012,2012,4,7,20,7,16,3767,294,1593,3932,3280,2613,72,1892,177,318,289,1179,482,297,789,2255,1885,562
7/4/2012,2012,4,7,20,7,17,3325,350,1025,3030,2451,2628,59,1808,152,153,184,546,373,113,934,2052,1855,640
7/4/2012,2012,4,7,20,7,18,2868,458,570,1384,1705,2843,55,1436,243,122,132,398,282,105,2192,1982,1720,705
7/4/2012,2012,4,7,20,7,19,2396,366,495,789,933,2550,39,1250,118,79,162,356,140,54,1398,1445,1318,485
7/4/2012,2012,4,7,20,7,20,2022,282,434,567,596,2288,56,937,112,40,90,265,131,35,111,1359,1073,343
7/4/2012,2012,4,7,20,7,21,2247,214,420,494,547,2047,57,923,131,31,66,242,153,21,265,1278,1029,412
7/4/2012,2012,4,7,20,7,22,1735,270,325,458,448,1891,37,807,118,52,74,214,89,43,2840,1545,1127,521
7/4/2012,2012,4,7,20,7,23,1735,144,311,487,334,1480,39,586,91,43,105,118,48,15,532,1101,1047,387
8/4/2012,2012,4,8,20,1,0,1044,62,138,274,246,897,23,308,28,38,30,36,16,9,41,557,612,230
8/4/2012,2012,4,8,20,1,1,865,34,125,173,144,438,16,233,20,12,16,15,2,8,36,339,292,121
8/4/2012,2012,4,8,20,1,2,768,38,72,193,86,324,7,126,23,5,19,11,7,3,25,169,206,110
8/4/2012,2012,4,8,20,1,3,502,12,81,155,120,238,2,117,15,13,28,7,0,0,30,135,176,82
8/4/2012,2012,4,8,20,1,4,228,16,41,84,52,142,11,75,10,3,6,12,4,2,21,66,100,50
8/4/2012,2012,4,8,20,1,5,114,20,32,59,30,57,9,38,18,5,5,5,1,1,11,67,61,25
8/4/2012,2012,4,8,20,1,6,108,17,28,51,29,50,12,30,4,4,7,8,5,9,12,65,50,35
8/4/2012,2012,4,8,20,1,7,188,57,43,48,46,100,29,40,25,18,21,24,21,46,33,245,184,85
8/4/2012,2012,4,8,20,1,8,324,76,134,126,80,214,32,81,49,42,33,75,60,54,65,325,319,116
8/4/2012,2012,4,8,20,1,9,808,207,408,513,371,445,55,267,117,86,57,172,202,100,156,725,518,224
8/4/2012,2012,4,8,20,1,10,1547,258,747,1086,770,828,49,492,128,97,63,266,422,122,239,1253,799,315
8/4/2012,2012,4,8,20,1,11,2026,221,953,1792,1588,1379,84,767,137,61,95,396,692,145,306,1568,1143,363
8/4/2012,2012,4,8,20,1,12,2855,315,1027,2292,2068,1858,68,1015,117,82,76,664,816,193,379,1927,1257,461
8/4/2012,2012,4,8,20,1,13,3226,279,1170,2705,2569,2206,79,1421,123,75,114,773,829,173,594,2070,1286,411
8/4/2012,2012,4,8,20,1,14,3280,262,1296,3017,2894,2321,54,1428,130,95,82,785,997,198,453,2043,1627,514
8/4/2012,2012,4,8,20,1,15,3172,223,1266,2942,3175,2175,52,1580,100,130,140,905,1032,219,493,2246,1848,622
8/4/2012,2012,4,8,20,1,16,3328,303,1111,2802,2526,2202,48,1478,129,125,151,935,675,251,475,2163,1777,616
8/4/2012,2012,4,8,20,1,17,2944,277,668,1882,1818,2286,41,1460,175,73,87,419,389,144,562,1841,1493,483
8/4/2012,2012,4,8,20,1,18,2234,203,449,996,1245,2406,85,1219,125,120,127,342,185,75,493,1574,1543,558
8/4/2012,2012,4,8,20,1,19,2308,216,440,686,827,2126,64,1019,162,133,211,675,180,140,111,1434,1293,412
8/4/2012,2012,4,8,20,1,20,2277,213,445,542,521,2083,36,943,119,77,127,355,151,33,74,1243,1085,428
8/4/2012,2012,4,8,20,1,21,1501,138,293,358,321,1519,47,766,73,50,108,187,58,32,91,1272,981,340
8/4/2012,2012,4,8,20,1,22,1656,148,330,371,274,1246,46,622,76,54,88,223,56,20,418,938,805,352
8/4/2012,2012,4,8,20,1,23,926,81,167,211,187,842,25,411,58,55,49,88,26,15,79,528,650,279
9/4/2012,2012,4,9,10,2,0,747,43,94,145,101,457,31,204,34,21,26,21,12,5,39,429,362,131
9/4/2012,2012,4,9,10,2,1,528,36,37,87,68,232,22,104,10,1,28,15,5,2,3,87,153,58
9/4/2012,2012,4,9,10,2,2,543,14,41,66,34,130,11,45,16,1,6,5,1,2,11,47,179,25
9/4/2012,2012,4,9,10,2,3,475,15,29,52,51,109,7,53,6,1,4,9,1,1,2,63,55,35
9/4/2012,2012,4,9,10,2,4,381,16,41,32,33,68,10,36,5,6,6,11,3,1,10,69,96,47
9/4/2012,2012,4,9,10,2,5,99,16,18,32,20,66,6,8,7,7,5,4,2,1,29,52,81,54
9/4/2012,2012,4,9,10,2,6,113,19,29,33,17,68,11,27,7,15,9,8,2,6,7,79,126,54
9/4/2012,2012,4,9,10,2,7,172,44,70,73,45,92,10,42,15,33,31,77,63,51,54,149,139,58
9/4/2012,2012,4,9,10,2,8,334,58,146,183,141,187,28,81,39,42,28,45,14,61,88,254,261,73
9/4/2012,2012,4,9,10,2,9,858,127,388,582,444,466,35,179,52,69,42,62,47,74,95,487,513,136
9/4/2012,2012,4,9,10,2,10,1547,160,879,1288,997,738,44,436,97,71,66,167,66,73,108,736,745,158
9/4/2012,2012,4,9,10,2,11,2151,201,1242,2202,1788,1242,31,783,100,80,69,156,76,87,207,1053,1057,280
9/4/2012,2012,4,9,10,2,12,2486,254,1258,2507,2050,1978,52,1152,140,65,78,236,86,89,633,1499,1193,375
9/4/2012,2012,4,9,10,2,13,2948,261,1306,2962,2451,2027,44,1320,151,63,59,144,74,137,1466,1590,1190,378
9/4/2012,2012,4,9,10,2,14,2927,273,1375,2796,2543,2165,38,1448,144,71,65,242,178,117,3261,1489,1305,561
9/4/2012,2012,4,9,10,2,15,2715,163,1128,2649,2707,2062,51,1341,113,85,58,166,113,98,415,1319,1145,341
9/4/2012,2012,4,9,10,2,16,2509,181,891,2464,2129,1819,35,1174,93,61,65,98,55,86,141,1196,1209,321
9/4/2012,2012,4,9,10,2,17,2016,168,569,1592,1671,1879,47,1101,48,52,69,71,48,70,199,930,1077,311
9/4/2012,2012,4,9,10,2,18,1894,299,355,886,963,1930,28,850,137,85,66,41,18,50,4209,1225,937,507
9/4/2012,2012,4,9,10,2,19,1212,125,346,420,530,1496,35,703,70,53,77,79,32,29,88,632,629,177
9/4/2012,2012,4,9,10,2,20,1057,109,225,336,323,1445,36,595,67,54,48,67,16,12,28,628,614,235
9/4/2012,2012,4,9,10,2,21,712,74,230,230,186,1067,19,423,62,26,30,30,11,29,21,632,519,190
9/4/2012,2012,4,9,10,2,22,524,85,98,117,173,591,21,240,27,18,31,11,0,10,8,306,322,127
9/4/2012,2012,4,9,10,2,23,350,29,62,86,100,379,15,187,19,15,9,4,2,4,11,236,231,95
10/4/2012,2012,4,10,10,3,0,181,10,20,72,72,212,17,91,8,9,5,0,0,1,2,229,110,50
10/4/2012,2012,4,10,10,3,1,45,9,56,18,18,61,2,30,8,2,2,0,2,0,0,16,16,8
10/4/2012,2012,4,10,10,3,2,28,2,6,7,6,35,1,39,1,1,4,4,1,1,0,14,25,12
10/4/2012,2012,4,10,10,3,3,21,10,9,9,5,38,10,23,4,1,4,1,0,0,7,32,34,17
10/4/2012,2012,4,10,10,3,4,24,13,9,1,4,24,5,11,2,2,2,0,0,0,10,25,33,27
10/4/2012,2012,4,10,10,3,5,77,43,24,13,9,42,56,22,23,25,28,5,4,14,19,84,83,25
10/4/2012,2012,4,10,10,3,6,212,160,83,89,32,71,464,73,149,226,83,17,2,55,49,256,346,130
10/4/2012,2012,4,10,10,3,7,632,639,300,273,195,258,1873,185,640,1093,374,112,19,208,184,807,1222,352
10/4/2012,2012,4,10,10,3,8,1631,1657,875,739,562,546,4905,561,1583,2308,792,135,37,456,310,1735,3107,818
10/4/2012,2012,4,10,10,3,9,1527,1046,931,869,684,715,2036,536,903,995,391,134,43,165,106,944,1561,408
10/4/2012,2012,4,10,10,3,10,2063,573,1229,1454,1133,985,812,621,455,332,184,82,20,97,81,871,1020,313
10/4/2012,2012,4,10,10,3,11,2892,543,1628,2236,1773,1569,648,920,370,283,167,102,39,112,118,1240,1106,343
10/4/2012,2012,4,10,10,3,12,3921,1252,2624,3519,2907,2390,848,1439,637,794,332,132,64,281,229,1406,1798,418
10/4/2012,2012,4,10,10,3,13,4422,1461,2832,4014,3513,2860,982,1874,658,724,278,264,129,348,244,1687,2066,514
10/4/2012,2012,4,10,10,3,14,4057,692,2173,3473,2863,2580,629,1785,447,384,237,172,126,169,206,1414,1670,512
10/4/2012,2012,4,10,10,3,15,4105,577,1893,3329,2719,2586,893,1845,489,389,242,195,115,168,205,1516,1868,580
10/4/2012,2012,4,10,10,3,16,3624,715,1539,3065,2367,2525,1768,1813,873,1099,469,201,116,221,226,1986,2265,703
10/4/2012,2012,4,10,10,3,17,3543,1276,1472,2616,2399,2612,3742,1802,1534,2140,920,216,89,483,311,3147,3811,1164
10/4/2012,2012,4,10,10,3,18,3194,802,828,1397,1548,2687,1511,1637,753,854,496,229,144,285,255,2212,2193,673
10/4/2012,2012,4,10,10,3,19,1995,436,455,602,720,2062,376,1105,229,225,182,149,63,78,109,1192,1053,297
10/4/2012,2012,4,10,10,3,20,1639,250,372,439,465,1751,186,910,148,111,87,101,53,21,81,928,892,315
10/4/2012,2012,4,10,10,3,21,1283,201,288,302,287,1391,108,646,106,77,69,70,30,26,55,969,675,222
10/4/2012,2012,4,10,10,3,22,969,132,146,225,223,822,55,448,60,31,31,49,9,16,30,657,515,195
10/4/2012,2012,4,10,10,3,23,853,85,120,135,84,601,59,311,69,30,12,15,4,9,8,369,413,177
